Texture X_Hips_Bronze_Skin_Bare_01
	Base1 Hips_Bronze_Skin_Bare_01_B //Texture_Library\N_ENEMIES\N_Pandora_01\Hips_Bronze_Skin_Bare_01_B.tga
#		Base none //Texture_Library\N_ENEMIES\N_Pandora_01\Chest_Bronze_Skin_Bare_Slim_01_B.tga
#		BumpMap none //Texture_Library\N_ENEMIES\N_Pandora_01\Chest_Bronze_Skin_Bare_Slim_01_NM.tga
#		Blend none //
#		BlendType Multiply
#		ScaleST0 1.0 1.0
#		ScaleST1 1.0 1.0
#		DiffuseScale 1.0
#		AmbientScale 1.0
#	End
#End
#
#Texture X_Gloves_OldBronze_Skin_Bare_01
#	Base1 Gloves_OldBronze_Skin_Bare_01_B //Texture_Library\N_ENEMIES\N_Pandora_01\Gloves_OldBronze_Skin_Bare_01_B.tga
#	Base1Scroll 0 0 // 0 0
#	Base1ScrollType  Normal //Normal
#	Base1Scale  1 1 // 1 1
#
#	Multiply1 none //Texture_Library\FX\Shaders\shader_reflect_window_07.tga
#	Multiply1Scroll 0 0 // 0 0
#	Multiply1ScrollType  Normal //Normal
#	Multiply1Scale  1 1 // 0.35 0.65
#	Multiply1Reflect 0 // Optional flag indicating this is a spheremap
#
#	DualColor1 none //
#	DualColor1Scroll 0 0 // 0 0
#	DualColor1ScrollType  Normal //Normal
#	DualColor1Scale  1 1 // 1 1
#
#	BumpMap1 Gloves_Bronze_Skin_Bare_01_NM //Texture_Library\N_ENEMIES\N_Pandora_01\Gloves_Bronze_Skin_Bare_01_NM.tga
#	BumpMap1Scroll 0 0 // 0 0
#	BumpMap1ScrollType  Normal //Normal
#	BumpMap1Scale  1 1 // 1 1
#
#	AddGlow1 none //
#	AddGlow1Scroll 0 0 // 0 0
#	AddGlow1ScrollType  Normal //Normal
#	AddGlow1Scale  1 1 // 1 1
#	AddGlowMat2  0 //<- applies the addglow effect to the second material instead of the first material
#	AddGlowTint 0
#
#	Mask none //
#	MaskScroll 0 0 // 0 0
#	MaskScrollType  Normal //Normal
#	MaskScale  1 1 // 1 1
#	MaskWeight  0
#	AlphaMask 0 //Optional flag indicating to use the ALPHA channel
#	             // of the Mask texture instead of all 4 channels
#
#	Base2 none //
#	Base2Scroll 0 0 // 0 0
#	Base2ScrollType  Normal //Normal
#	Base2Scale  1 1 // 1 1
#
#	Multiply2 none //
#	Multiply2Scroll 0 0 // 0 0
#	Multiply2ScrollType  Normal //Normal
#	Multiply2Scale  1 1 // 1 1
#	Multiply2Reflect 0 // Optional flag indicating this is a spheremap
#
#	DualColor2 none //
#	DualColor2Scroll 0 0 // 0 0
#	DualColor2ScrollType  Normal //Normal
#	DualColor2Scale  1 1 // 1 1
#
#	BumpMap2 none //
#	BumpMap2Scroll 0 0 // 0 0
#	BumpMap2ScrollType  Normal //Normal
#	BumpMap2Scale  1 1 // 1 1
#
#	// CubeMap  //
#	// ReflectivityBase 1
#	// ReflectivityScale 1
#	// ReflectivityPower 1
#	reflectionTint 0
#	ReflectionDesaturate 0
#
#	SpecularColor1 82 82 82
#	SpecularColor2 82 82 82 // BLACK means inherit color from SpecularColor1
#	SpecularExponent1 10
#	SpecularExponent2 10
#
#	DiffuseScale 2
#	AmbientScale 1
#
#	Flags None  // NoRandomAddGlow FullBright AlwaysAddGlow OldTint
#	AlphaWater 0
#	MinAddGlow 0
#	MaxAddGlow 1
#
#	Color3 0 0 0 // Color tint for DualColor2, black inherits from colors 1 and 2
#	Color4 0 0 0
#
#	Fallback
#		UseFallback 0
#		Base none //Texture_Library\N_ENEMIES\N_Pandora_01\Chest_Bronze_Skin_Bare_Slim_01_B.tga
#		BumpMap none //Texture_Library\N_ENEMIES\N_Pandora_01\Chest_Bronze_Skin_Bare_Slim_01_NM.tga
#		Blend none //
#		BlendType Multiply
#		ScaleST0 1.0 1.0
#		ScaleST1 1.0 1.0
#		DiffuseScale 1.0
#		AmbientScale 1.0
#	End
#End
#
#Texture X_Boots_OldBronze_Skin_Bare_01
#	Base1 Boots_OldBronze_Skin_Bare_01_B //Texture_Library\N_ENEMIES\N_Pandora_01\Boots_OldBronze_Skin_Bare_01_B.tga
#	Base1Scroll 0 0 // 0 0
#	Base1ScrollType  Normal //Normal
#	Base1Scale  1 1 // 1 1
#
#	Multiply1 none //Texture_Library\FX\Shaders\shader_reflect_window_07.tga
#	Multiply1Scroll 0 0 // 0 0
#	Multiply1ScrollType  Normal //Normal
#	Multiply1Scale  1 1 // 0.35 0.65
#	Multiply1Reflect 0 // Optional flag indicating this is a spheremap
#
#	DualColor1 none //
#	DualColor1Scroll 0 0 // 0 0
#	DualColor1ScrollType  Normal //Normal
#	DualColor1Scale  1 1 // 1 1
#
#	BumpMap1 Boots_Bronze_Skin_Bare_01_NM //Texture_Library\N_ENEMIES\N_Pandora_01\Boots_Bronze_Skin_Bare_01_NM.tga
#	BumpMap1Scroll 0 0 // 0 0
#	BumpMap1ScrollType  Normal //Normal
#	BumpMap1Scale  1 1 // 1 1
#
#	AddGlow1 none //
#	AddGlow1Scroll 0 0 // 0 0
#	AddGlow1ScrollType  Normal //Normal
#	AddGlow1Scale  1 1 // 1 1
#	AddGlowMat2  0 //<- applies the addglow effect to the second material instead of the first material
#	AddGlowTint 0
#
#	Mask none //
#	MaskScroll 0 0 // 0 0
#	MaskScrollType  Normal //Normal
#	MaskScale  1 1 // 1 1
#	MaskWeight  0
#	AlphaMask 0 //Optional flag indicating to use the ALPHA channel
#	             // of the Mask texture instead of all 4 channels
#
#	Base2 none //
#	Base2Scroll 0 0 // 0 0
#	Base2ScrollType  Normal //Normal
#	Base2Scale  1 1 // 1 1
#
#	Multiply2 none //
#	Multiply2Scroll 0 0 // 0 0
#	Multiply2ScrollType  Normal //Normal
#	Multiply2Scale  1 1 // 1 1
#	Multiply2Reflect 0 // Optional flag indicating this is a spheremap
#
#	DualColor2 none //
#	DualColor2Scroll 0 0 // 0 0
#	DualColor2ScrollType  Normal //Normal
#	DualColor2Scale  1 1 // 1 1
#
#	BumpMap2 none //
#	BumpMap2Scroll 0 0 // 0 0
#	BumpMap2ScrollType  Normal //Normal
#	BumpMap2Scale  1 1 // 1 1
#
#	// CubeMap  //
#	// ReflectivityBase 1
#	// ReflectivityScale 1
#	// ReflectivityPower 1
#	reflectionTint 0
#	ReflectionDesaturate 0
#
#	SpecularColor1 82 82 82
#	SpecularColor2 82 82 82 // BLACK means inherit color from SpecularColor1
#	SpecularExponent1 10
#	SpecularExponent2 10
#
#	DiffuseScale 2
#	AmbientScale 2
#
#	Flags None  // NoRandomAddGlow FullBright AlwaysAddGlow OldTint
#	AlphaWater 0
#	MinAddGlow 0
#	MaxAddGlow 1
#
#	Color3 0 0 0 // Color tint for DualColor2, black inherits from colors 1 and 2
#	Color4 0 0 0
#
#	Fallback
#		UseFallback 0
#		Base none //Texture_Library\N_ENEMIES\N_Pandora_01\Chest_Bronze_Skin_Bare_Slim_01_B.tga
#		BumpMap none //Texture_Library\N_ENEMIES\N_Pandora_01\Chest_Bronze_Skin_Bare_Slim_01_NM.tga
#		Blend none //
#		BlendType Multiply
#		ScaleST0 1.0 1.0
#		ScaleST1 1.0 1.0
#		DiffuseScale 1.0
#		AmbientScale 1.0
#	End
#End
#
#Texture X_Head_OldBronze_Skin_Bare_01
#	Base1 Male_Face_OldBronze_Skin_Head_01_B //Texture_Library\N_ENEMIES\N_Pandora_01\Male_Face_OldBronze_Skin_Head_01_B.tga
#	Base1Scroll 0 0 // 0 0
#	Base1ScrollType  Normal //Normal
#	Base1Scale  1 1 // 1 1
#
#	Multiply1 none //Texture_Library\FX\Shaders\shader_reflect_window_07.tga
#	Multiply1Scroll 0 0 // 0 0
#	Multiply1ScrollType  Normal //Normal
#	Multiply1Scale  1 1 // 0.35 0.65
#	Multiply1Reflect 0 // Optional flag indicating this is a spheremap
#
#	DualColor1 none //
#	DualColor1Scroll 0 0 // 0 0
#	DualColor1ScrollType  Normal //Normal
#	DualColor1Scale  1 1 // 1 1
#
#	BumpMap1 Male_Face_Bronze_Skin_Head_01_NM //Texture_Library\N_ENEMIES\N_Pandora_01\Male_Face_Bronze_Skin_Head_01_NM.tga
#	BumpMap1Scroll 0 0 // 0 0
#	BumpMap1ScrollType  Normal //Normal
#	BumpMap1Scale  1 1 // 1 1
#
#	AddGlow1 none //
#	AddGlow1Scroll 0 0 // 0 0
#	AddGlow1ScrollType  Normal //Normal
#	AddGlow1Scale  1 1 // 1 1
#	AddGlowMat2  0 //<- applies the addglow effect to the second material instead of the first material
#	AddGlowTint 0
#
#	Mask none //
#	MaskScroll 0 0 // 0 0
#	MaskScrollType  Normal //Normal
#	MaskScale  1 1 // 1 1
#	MaskWeight  0
#	AlphaMask 0 //Optional flag indicating to use the ALPHA channel
#	             // of the Mask texture instead of all 4 channels
#
#	Base2 none //
#	Base2Scroll 0 0 // 0 0
#	Base2ScrollType  Normal //Normal
#	Base2Scale  1 1 // 1 1
#
#	Multiply2 none //
#	Multiply2Scroll 0 0 // 0 0
#	Multiply2ScrollType  Normal //Normal
#	Multiply2Scale  1 1 // 1 1
#	Multiply2Reflect 0 // Optional flag indicating this is a spheremap
#
#	DualColor2 none //
#	DualColor2Scroll 0 0 // 0 0
#	DualColor2ScrollType  Normal //Normal
#	DualColor2Scale  1 1 // 1 1
#
#	BumpMap2 none //
#	BumpMap2Scroll 0 0 // 0 0
#	BumpMap2ScrollType  Normal //Normal
#	BumpMap2Scale  1 1 // 1 1
#
#	// CubeMap  //
#	// ReflectivityBase 1
#	// ReflectivityScale 1
#	// ReflectivityPower 1
#	reflectionTint 0
#	ReflectionDesaturate 0
#
#	SpecularColor1 82 82 82
#	SpecularColor2 82 82 82 // BLACK means inherit color from SpecularColor1
#	SpecularExponent1 10
#	SpecularExponent2 10
#
#	DiffuseScale 2
#	AmbientScale 1
#
#	Flags None  // NoRandomAddGlow FullBright AlwaysAddGlow OldTint
#	AlphaWater 0
#	MinAddGlow 0
#	MaxAddGlow 1
#
#	Color3 0 0 0 // Color tint for DualColor2, black inherits from colors 1 and 2
#	Color4 0 0 0
#
#	Fallback
#		UseFallback 0
#		Base none //Texture_Library\N_ENEMIES\N_Pandora_01\Chest_Bronze_Skin_Bare_Slim_01_B.tga
#		BumpMap none //Texture_Library\N_ENEMIES\N_Pandora_01\Chest_Bronze_Skin_Bare_Slim_01_NM.tga
#		Blend none //
#		BlendType Multiply
#		ScaleST0 1.0 1.0
#		ScaleST1 1.0 1.0
#		DiffuseScale 1.0
#		AmbientScale 1.0
#	End
#End
#
#Texture X_Hair_Laurels_OldBronze_01
#	Base1 Hair_Laurels_OldBronze_01_B //Texture_Library\N_ENEMIES\N_Pandora_01\Hair_Laurels_OldBronze_01_B.tga
#	Base1Scroll 0 0 // 0 0
#	Base1ScrollType  Normal //Normal
#	Base1Scale  1 1 // 1 1
#
#	Multiply1 none //Texture_Library\FX\Shaders\shader_reflect_window_07.tga
#	Multiply1Scroll 0 0 // 0 0
#	Multiply1ScrollType  Normal //Normal
#	Multiply1Scale  1 1 // 0.35 0.65
#	Multiply1Reflect 0 // Optional flag indicating this is a spheremap
#
#	DualColor1 none //
#	DualColor1Scroll 0 0 // 0 0
#	DualColor1ScrollType  Normal //Normal
#	DualColor1Scale  1 1 // 1 1
#
#	BumpMap1 Hair_Laurels_Bronze_01_NM //Texture_Library\N_ENEMIES\N_Pandora_01\Hair_Laurels_Bronze_01_NM.tga
#	BumpMap1Scroll 0 0 // 0 0
#	BumpMap1ScrollType  Normal //Normal
#	BumpMap1Scale  1 1 // 1 1
#
#	AddGlow1 none //
#	AddGlow1Scroll 0 0 // 0 0
#	AddGlow1ScrollType  Normal //Normal
#	AddGlow1Scale  1 1 // 1 1
#	AddGlowMat2  0 //<- applies the addglow effect to the second material instead of the first material
#	AddGlowTint 0
#
#	Mask none //
#	MaskScroll 0 0 // 0 0
#	MaskScrollType  Normal //Normal
#	MaskScale  1 1 // 1 1
#	MaskWeight  0
#	AlphaMask 0 //Optional flag indicating to use the ALPHA channel
#	             // of the Mask texture instead of all 4 channels
#
#	Base2 none //
#	Base2Scroll 0 0 // 0 0
#	Base2ScrollType  Normal //Normal
#	Base2Scale  1 1 // 1 1
#
#	Multiply2 none //
#	Multiply2Scroll 0 0 // 0 0
#	Multiply2ScrollType  Normal //Normal
#	Multiply2Scale  1 1 // 1 1
#	Multiply2Reflect 0 // Optional flag indicating this is a spheremap
#
#	DualColor2 none //
#	DualColor2Scroll 0 0 // 0 0
#	DualColor2ScrollType  Normal //Normal
#	DualColor2Scale  1 1 // 1 1
#
#	BumpMap2 none //
#	BumpMap2Scroll 0 0 // 0 0
#	BumpMap2ScrollType  Normal //Normal
#	BumpMap2Scale  1 1 // 1 1
#
#	// CubeMap  //
#	// ReflectivityBase 1
#	// ReflectivityScale 1
#	// ReflectivityPower 1
#	reflectionTint 0
#	ReflectionDesaturate 0
#
#	SpecularColor1 82 82 82
#	SpecularColor2 82 82 82 // BLACK means inherit color from SpecularColor1
#	SpecularExponent1 10
#	SpecularExponent2 10
#
#	DiffuseScale 1
#	AmbientScale 2
#
#	Flags None  // NoRandomAddGlow FullBright AlwaysAddGlow OldTint
#	AlphaWater 0
#	MinAddGlow 0
#	MaxAddGlow 1
#
#	Color3 0 0 0 // Color tint for DualColor2, black inherits from colors 1 and 2
#	Color4 0 0 0
#
#	Fallback
#		UseFallback 0
#		Base none //Texture_Library\N_ENEMIES\N_Pandora_01\Chest_Bronze_Skin_Bare_Slim_01_B.tga
#		BumpMap none //Texture_Library\N_ENEMIES\N_Pandora_01\Chest_Bronze_Skin_Bare_Slim_01_NM.tga
#		Blend none //
#		BlendType Multiply
#		ScaleST0 1.0 1.0
#		ScaleST1 1.0 1.0
#		DiffuseScale 1.0
#		AmbientScale 1.0
#	End
#End
#
#Texture X_Top_Toga_OldBronze_01
#	Base1 Top_Robe_Toga_OldBronze_01_B //Texture_Library\N_ENEMIES\N_Pandora_01\Top_Robe_Toga_OldBronze_01_B.tga
#	Base1Scroll 0 0 // 0 0
#	Base1ScrollType  Normal //Normal
#	Base1Scale  1 1 // 1 1
#
#	Multiply1 none //Texture_Library\FX\Shaders\shader_reflect_window_07.tga
#	Multiply1Scroll 0 0 // 0 0
#	Multiply1ScrollType  Normal //Normal
#	Multiply1Scale  1 1 // 0.35 0.65
#	Multiply1Reflect 0 // Optional flag indicating this is a spheremap
#
#	DualColor1 none //
#	DualColor1Scroll 0 0 // 0 0
#	DualColor1ScrollType  Normal //Normal
#	DualColor1Scale  1 1 // 1 1
#
#	BumpMap1 Top_Robe_Toga_Bronze_01_NM //Texture_Library\N_ENEMIES\N_Pandora_01\Top_Robe_Toga_Bronze_01_NM.tga
#	BumpMap1Scroll 0 0 // 0 0
#	BumpMap1ScrollType  Normal //Normal
#	BumpMap1Scale  1 1 // 1 1
#
#	AddGlow1 none //
#	AddGlow1Scroll 0 0 // 0 0
#	AddGlow1ScrollType  Normal //Normal
#	AddGlow1Scale  1 1 // 1 1
#	AddGlowMat2  0 //<- applies the addglow effect to the second material instead of the first material
#	AddGlowTint 0
#
#	Mask none //
#	MaskScroll 0 0 // 0 0
#	MaskScrollType  Normal //Normal
#	MaskScale  1 1 // 1 1
#	MaskWeight  0
#	AlphaMask 0 //Optional flag indicating to use the ALPHA channel
#	             // of the Mask texture instead of all 4 channels
#
#	Base2 none //
#	Base2Scroll 0 0 // 0 0
#	Base2ScrollType  Normal //Normal
#	Base2Scale  1 1 // 1 1
#
#	Multiply2 none //
#	Multiply2Scroll 0 0 // 0 0
#	Multiply2ScrollType  Normal //Normal
#	Multiply2Scale  1 1 // 1 1
#	Multiply2Reflect 0 // Optional flag indicating this is a spheremap
#
#	DualColor2 none //
#	DualColor2Scroll 0 0 // 0 0
#	DualColor2ScrollType  Normal //Normal
#	DualColor2Scale  1 1 // 1 1
#
#	BumpMap2 none //
#	BumpMap2Scroll 0 0 // 0 0
#	BumpMap2ScrollType  Normal //Normal
#	BumpMap2Scale  1 1 // 1 1
#
#	// CubeMap  //
#	// ReflectivityBase 1
#	// ReflectivityScale 1
#	// ReflectivityPower 1
#	reflectionTint 0
#	ReflectionDesaturate 0
#
#	SpecularColor1 82 82 82
#	SpecularColor2 82 82 82 // BLACK means inherit color from SpecularColor1
#	SpecularExponent1 10
#	SpecularExponent2 10
#
#	DiffuseScale 1.5
#	AmbientScale 1
#
#	Flags None  // NoRandomAddGlow FullBright AlwaysAddGlow OldTint
#	AlphaWater 0
#	MinAddGlow 0
#	MaxAddGlow 1
#
#	Color3 0 0 0 // Color tint for DualColor2, black inherits from colors 1 and 2
#	Color4 0 0 0
#
#	Fallback
#		UseFallback 0
#		Base none //Texture_Library\N_ENEMIES\N_Pandora_01\Chest_Bronze_Skin_Bare_Slim_01_B.tga
#		BumpMap none //Texture_Library\N_ENEMIES\N_Pandora_01\Chest_Bronze_Skin_Bare_Slim_01_NM.tga
#		Blend none //
#		BlendType Multiply
#		ScaleST0 1.0 1.0
#		ScaleST1 1.0 1.0
#		DiffuseScale 1.0
#		AmbientScale 1.0
#	End
#End
###########################################################
#tricks\N_Shaders\Enemies\Pandora\N_Pandora_Bronze.txt#
###########################################################
